REES46_USER_ID,ONLINETOURS_USER_ID,COUNT,REES46_ITEM_IDS,ONLINETOURS_ITEM_IDS
6532980,25968,9,244973;273090;231345;279753;278027;231365;231426;231332;272895,34174;34180;34170;34183;34181;34053;34007;34112;34179
6533234,121262,4,231355;278027;255764;231332,34165;34181;34177;34112
6534911,142773,0,,
6535151,110271,9,231332;231723;255764;272895;231365;244973;254909;231345;278027,34112;34172;34177;34179;34053;34174;34020;34170;34181
6535543,60374,7,231723;233800;244973;231355;272895;231426;231353,34172;34153;34174;34165;34179;34007;34136
6535608,43942,9,231339;231338;231353;231714;231723;272798;231299;231332;231426,34163;34076;34136;34171;34172;34178;34149;34112;34007
6535649,125994,6,273090;231345;231299;279753;272798;231714,34180;34170;34149;34183;34178;34171
6536076,119710,7,231339;231353;272895;231355;231338;254909;231345,34163;34136;34179;34165;34076;34020;34170
6536208,40817,2,231338;231353,34076;34136
6536425,43396,1,233800,34153
6536937,142774,0,,
6537150,4440,8,273090;272798;231338;272895;231365;231714;233800;231332,34180;34178;34076;34179;34053;34171;34153;34112
6537622,134503,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6537657,120099,7,231339;231723;279753;231332;231355;278027;231299,34163;34172;34183;34112;34165;34181;34149
6537717,60346,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6537932,111324,10,231299;231723;231332;231714;273090;231339;231355;231365;278027;231345,34149;34172;34112;34171;34180;34163;34165;34053;34181;34170
6538097,117947,0,,
6538822,120374,10,231723;231353;255764;278027;273090;272895;231365;231332;231299;231426,34172;34136;34177;34181;34180;34179;34053;34112;34149;34007
6685772,142763,6,231353;231332;231325;231355;244973;231339,34164;34112;34163;34136;34165;34174
6539799,45759,6,231723;231338;231345;254909;272798;231355,34172;34076;34170;34020;34178;34165
6540205,60568,4,279753;231714;231338;233800,34183;34171;34076;34153
6540265,8778,0,,
6541109,61890,5,231426;233800;231299;231332;273090,34007;34153;34149;34112;34180
6541361,19605,0,,
6541652,27282,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6541707,140009,6,231332;231345;231325;231355;231338;231365,34164;34112;34076;34170;34165;34053
6541915,65781,2,231329;231325,34101;34164
6542060,81188,8,278027;231714;273090;231426;231355;231299;233800;231723,34181;34171;34180;34007;34165;34149;34153;34172
6542504,1802,8,278027;231714;231353;231332;231299;231345;254909;273090,34181;34171;34136;34112;34149;34170;34020;34180
6542544,79097,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6542746,63489,4,231714;244973;233800;231339,34171;34174;34153;34163
6542831,85676,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6542993,139838,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6543282,35539,2,231325;231329,34164;34101
6543357,35453,6,231355;254909;231332;233800;231723;255764,34165;34020;34112;34153;34172;34177
6543479,616,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6543519,72339,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6543769,135512,8,231353;231332;231345;231325;231355;244973;231365;231339,34136;34112;34170;34164;34165;34174;34053;34163
6544535,4456,3,272798;278027;231714,34178;34181;34171
6544604,3996,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6544722,26961,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6544853,120675,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6546118,114296,4,231325;231332;231338;231365,34164;34112;34076;34053
6547110,32820,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6547235,28223,0,,
6547730,113393,9,244973;231353;231338;279753;278027;231299;254909;231339;231365,34174;34136;34076;34183;34181;34149;34020;34163;34053
6547852,40822,6,272895;255764;231723;231714;278027;231353,34179;34177;34172;34171;34181;34136
6547900,26974,0,,
6547905,111812,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6548028,35369,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6548079,110135,4,231299;254909;231426;273090,34149;34020;34007;34180
6549177,133689,3,231299;231338;231339,34149;34076;34163
6549961,116859,0,,
6550002,120996,6,272798;233800;231353;231332;231299;231345,34178;34153;34136;34112;34149;34170
6550334,79319,3,231714;231723;231345,34171;34172;34170
6550362,104733,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6550408,119524,7,231353;231332;231325;231355;244973;231338;231365,34136;34112;34164;34165;34174;34076;34053
6550550,133739,4,231426;231332;231353;231365,34007;34112;34136;34053
6550760,9954,2,231338;231353,34076;34136
6550940,7391,0,,
6551879,65740,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6552324,112600,4,231355;233800;231299;278027,34165;34153;34149;34181
6552584,40676,5,231355;231723;272798;272895;278027,34165;34172;34178;34179;34181
6552802,34123,0,,
6552914,120585,10,231332;231345;244973;254909;231355;233800;231338;231426;279753;273090,34112;34170;34174;34020;34165;34153;34076;34007;34183;34180
6554612,120195,9,231426;279753;231332;231338;231345;231299;231365;231723;254909,34007;34183;34112;34076;34170;34149;34053;34172;34020
6554636,120562,7,231365;231339;273090;255764;231353;231355;272895,34053;34163;34180;34177;34136;34165;34179
6555032,126616,8,231353;231332;231299;231345;231355;244973;231365;231339,34136;34112;34149;34170;34165;34174;34053;34163
6555785,122799,3,254909;278027;231332,34020;34181;34112
6556796,52956,8,231353;231332;231345;231325;231355;244973;231365;231339,34136;34112;34170;34164;34165;34174;34053;34163
6557250,63103,3,231365;244973;231338,34053;34174;34076
6557656,112137,5,231339;244973;231714;231332;255764,34163;34174;34171;34112;34177
6557989,114984,2,231338;231353,34076;34136
6559518,65335,2,231299;231353,34149;34136
6560256,38528,4,273090;233800;231723;231339,34180;34153;34172;34163
6560560,116366,2,231299;231353,34149;34136
6561420,39911,5,231338;231353;254909;231365;273090,34076;34136;34020;34053;34180
6564827,8646,8,279753;231345;231365;231338;272798;255764;231339;254909,34183;34170;34053;34076;34178;34177;34163;34020
6567985,105069,8,244973;231426;272798;254909;255764;278027;279753;231332,34174;34007;34178;34020;34177;34181;34183;34112
6568237,52047,8,231723;231339;231299;254909;231332;231714;273090;231353,34172;34163;34149;34020;34112;34171;34180;34136
6569197,18543,3,255764;231338;231714,34177;34076;34171
6570440,44528,1,252595,34176
6570757,116985,0,,
6572352,125344,6,231353;231332;231345;231355;244973;231339,34112;34163;34170;34136;34165;34174
6573573,61556,7,231353;231332;231345;231325;231355;244973;231338,34136;34112;34170;34164;34165;34174;34076
6573646,115157,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6574125,63636,2,231329;231325,34101;34164
6575750,142816,0,,
6575812,24448,9,231353;278027;255764;231365;273090;231339;231338;231355;231299,34136;34181;34177;34053;34180;34163;34076;34165;34149
6575854,62980,7,244973;231714;231332;254909;278027;272798;231723,34174;34171;34112;34020;34181;34178;34172
6576360,27583,2,231329;231325,34101;34164
6577165,11560,8,231353;231299;231345;231325;231355;244973;231365;231339,34136;34149;34170;34164;34165;34174;34053;34163
6577423,66515,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6577753,97679,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6577797,24619,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6578295,118709,7,231353;231332;231345;231325;231355;244973;231365,34136;34112;34170;34164;34165;34174;34053
6578469,59519,9,278027;231338;231345;231365;233800;272895;231426;279753;255764,34181;34076;34170;34053;34153;34179;34007;34183;34177
6579750,142821,0,,
6580024,142813,0,,
6581161,15091,1,252595,34176
6581474,9056,6,272798;272895;231339;231299;231355;231714,34178;34179;34163;34149;34165;34171
6581490,113800,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6600760,142826,1,231355,34165
6582361,101942,4,244973;272895;231338;231299,34174;34179;34076;34149
6582427,8137,3,231426;231355;278027,34007;34165;34181
6582628,27558,3,231355;231338;244973,34165;34076;34174
6582666,104953,1,231338,34076
6582712,48188,8,233800;272895;278027;231353;231299;231332;231339;231714,34153;34179;34181;34136;34149;34112;34163;34171
6582736,9873,9,231338;273090;231339;231714;231353;272798;231426;231723;255764,34076;34180;34163;34171;34136;34178;34007;34172;34177
6582778,36389,2,231338;231339,34076;34163
6582785,134161,10,231353;273090;231714;272798;279753;254909;231299;231426;231339;231345,34136;34180;34171;34178;34183;34020;34149;34007;34163;34170
6582814,89758,10,231338;233800;272895;279753;231339;231353;231426;231355;231332;244973,34076;34153;34179;34183;34163;34136;34007;34165;34112;34174
6582820,91529,2,231329;231325,34101;34164
6582835,44671,8,254909;231345;231355;278027;244973;231365;231723;231353,34020;34170;34165;34181;34174;34053;34172;34136
6582840,51426,2,231329;231325,34101;34164
6582858,22128,10,244973;231723;231353;278027;231339;254909;233800;231345;231355;273090,34174;34172;34136;34181;34163;34020;34153;34170;34165;34180
6583052,61596,7,231345;231338;231365;231355;231723;231426;255764,34170;34076;34053;34165;34172;34007;34177
6583109,15414,6,231426;231353;231723;231338;231345;273090,34007;34136;34172;34076;34170;34180
6583119,42903,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6583229,33592,8,231345;255764;272798;244973;231426;273090;231338;231353,34170;34177;34178;34174;34007;34180;34076;34136
6583253,60248,9,231714;231299;233800;272895;231332;278027;255764;254909;231365,34171;34149;34153;34179;34112;34181;34177;34020;34053
6583306,64818,1,233800,34153
6583428,30802,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6583450,117721,5,231338;231426;254909;231365;279753,34076;34007;34020;34053;34183
6583470,141825,10,254909;278027;231345;231353;233800;231355;255764;272798;231332;231365,34020;34181;34170;34136;34153;34165;34177;34178;34112;34053
6583475,7546,3,231345;231332;231353,34170;34112;34136
6583479,44536,4,231723;231339;272798;254909,34172;34163;34178;34020
6583483,33493,10,231338;231339;273090;233800;272895;231353;231723;231426;255764;272798,34076;34163;34180;34153;34179;34136;34172;34007;34177;34178
6583489,64980,1,233800,34153
6583504,75223,5,231355;272798;231365;254909;231332,34165;34178;34053;34020;34112
6583539,28312,2,231329;231325,34101;34164
6583578,126122,8,231345;231353;278027;231355;272895;255764;279753;231338,34170;34136;34181;34165;34179;34177;34183;34076
6583579,114547,8,231723;231365;272895;231355;231714;231339;278027;231345,34172;34053;34179;34165;34171;34163;34181;34170
6583588,36360,9,233800;254909;272798;231426;273090;231338;231345;231355;255764,34153;34020;34178;34007;34180;34076;34170;34165;34177
6583597,33403,5,231365;272895;231338;231723;231426,34053;34179;34076;34172;34007
6583647,36425,3,255764;231426;233800,34177;34007;34153
6583658,74333,6,272798;231332;231355;231714;233800;278027,34178;34112;34165;34171;34153;34181
6583715,121441,6,231723;279753;231365;255764;231332;278027,34172;34183;34053;34177;34112;34181
6583741,23708,3,231345;255764;273090,34170;34177;34180
6583770,27447,10,231338;233800;254909;231355;255764;231332;278027;231339;231299;231345,34076;34153;34020;34165;34177;34112;34181;34163;34149;34170
6583775,13511,6,231345;231426;231714;244973;272798;231338,34170;34007;34171;34174;34178;34076
6583806,62220,1,233800,34153
6583822,5083,8,278027;231353;255764;231426;272798;231365;231345;231338,34181;34136;34177;34007;34178;34053;34170;34076
6583892,87551,1,233800,34153
6583942,64387,2,231325;231329,34164;34101
6583949,24019,3,278027;279753;272798,34181;34183;34178
6583981,97639,5,231723;231299;233800;272798;231714,34172;34149;34153;34178;34171
6583997,38105,5,231714;231355;272895;231332;231365,34171;34165;34179;34112;34053
6584001,11779,3,231299;231338;231339,34149;34076;34163
6584009,138873,4,272895;278027;231426;231714,34179;34181;34007;34171
6584034,43074,10,272895;254909;231714;231338;231299;231723;273090;231365;231426;231355,34179;34020;34171;34076;34149;34172;34180;34053;34007;34165
6584050,86994,3,273090;231365;272895,34180;34053;34179
6584059,73533,2,231338;231353,34076;34136
6584078,66572,3,231299;231338;231339,34149;34076;34163
6584088,127771,6,231299;231714;231365;231338;279753;255764,34149;34171;34053;34076;34183;34177
6584107,46871,1,233800,34153
6584108,121026,1,233800,34153
6584122,118376,6,231353;231332;231345;231355;244973;231365,34112;34170;34136;34165;34053;34174
6584126,104639,6,233800;231714;231426;254909;231723;231345,34153;34171;34007;34020;34172;34170
6584130,5569,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6584146,62792,2,231299;231338,34149;34076
6584159,129957,6,231339;279753;273090;272895;231355;231714,34163;34183;34180;34179;34165;34171
6584179,60417,5,244973;231365;231426;231338;272798,34174;34053;34007;34076;34178
6584227,50439,1,252595,34176
6584237,106036,10,254909;231332;278027;231355;231345;231723;231365;272895;231338;272798,34020;34112;34181;34165;34170;34172;34053;34179;34076;34178
6584299,115238,1,252595,34176
6892390,26296,5,231353;254909;231299;231365;231714,34136;34020;34149;34053;34171
6584317,77083,1,252595,34176
6584328,14670,4,231332;231338;231723;231299,34112;34076;34172;34149
6584337,120779,2,231329;231325,34101;34164
6584381,97042,4,272895;244973;231332;231714,34179;34174;34112;34171
6584383,16681,10,231365;231353;244973;272798;231723;231299;231339;231332;231355;254909,34053;34136;34174;34178;34172;34149;34163;34112;34165;34020
6584428,46165,5,231339;273090;231365;244973;255764,34163;34180;34053;34174;34177
6584438,75228,2,231329;231325,34101;34164
6584445,4513,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
6584447,28928,3,231299;231338;231339,34149;34076;34163
6584460,45757,9,272895;244973;231338;254909;231345;231355;231426;233800;278027,34179;34174;34076;34020;34170;34165;34007;34153;34181
6584461,85109,10,255764;244973;231723;272798;254909;231714;231353;231339;279753;231338,34177;34174;34172;34178;34020;34171;34136;34163;34183;34076
6584471,114047,5,231353;272798;278027;231332;231426,34136;34178;34181;34112;34007
6584478,99201,3,255764;244973;231345,34177;34174;34170
6584539,28790,10,279753;272798;231338;254909;231723;272895;231353;231299;231355;231714,34183;34178;34076;34020;34172;34179;34136;34149;34165;34171
6584556,67499,4,231332;231353;233800;231339,34112;34136;34153;34163
6584591,80368,9,273090;279753;231338;231353;231714;254909;231365;231426;231339,34180;34183;34076;34136;34171;34020;34053;34007;34163
6584606,116686,3,272798;231299;254909,34178;34149;34020
6584615,57260,9,231332;231299;244973;231723;231355;254909;272895;231426;278027,34112;34149;34174;34172;34165;34020;34179;34007;34181
6584626,78617,10,273090;278027;279753;231365;231426;255764;231355;231299;231345;231714,34180;34181;34183;34053;34007;34177;34165;34149;34170;34171
6584638,39397,3,231299;231338;231339,34149;34076;34163
6584648,27710,9,254909;233800;231353;231299;231355;231714;272798;272895;231338,34020;34153;34136;34149;34165;34171;34178;34179;34076
6584652,89459,4,231345;255764;278027;231365,34170;34177;34181;34053
6584655,139544,2,231325;231329,34164;34101
6584668,3823,7,244973;231338;254909;231353;272895;231339;278027,34174;34076;34020;34136;34179;34163;34181
6584696,5382,3,231723;279753;231426,34172;34183;34007
6584700,114744,1,233800,34153
6584703,13438,5,231339;255764;231345;231365;272798,34163;34177;34170;34053;34178
6584705,7411,8,231355;231345;231299;272798;231365;231339;231338;272895,34165;34170;34149;34178;34053;34163;34076;34179
6584732,52736,7,231332;231299;231345;231355;244973;231338;231365,34112;34149;34170;34165;34174;34076;34053
6584742,61877,5,231299;254909;272798;231723;231353,34149;34020;34178;34172;34136
6584744,117141,9,231353;244973;231723;272895;272798;231355;254909;231338;231714,34136;34174;34172;34179;34178;34165;34020;34076;34171
6584798,24247,3,231299;273090;272798,34149;34180;34178
6584807,10265,5,279753;255764;273090;231714;233800,34183;34177;34180;34171;34153
6584812,71010,2,231299;231338,34149;34076
6584813,51679,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6584820,38221,1,233800,34153
6584840,33085,8,244973;231353;279753;278027;231723;231345;272798;272895,34174;34136;34183;34181;34172;34170;34178;34179
6584864,14747,7,231426;231714;231355;255764;231339;231365;231332,34007;34171;34165;34177;34163;34053;34112
6698260,61319,9,254909;231723;231365;244973;231355;272895;231714;231426;231299,34020;34172;34053;34174;34165;34179;34171;34007;34149
6584923,18297,1,272895,34179
6584933,82756,4,231299;254909;272895;231338,34149;34020;34179;34076
6584959,126684,2,231299;231338,34149;34076
6584983,89439,9,255764;272895;233800;231339;231353;273090;279753;231355;278027,34177;34179;34153;34163;34136;34180;34183;34165;34181
6584987,10606,10,244973;273090;231714;231426;231365;279753;272798;231345;231332;231723,34174;34180;34171;34007;34053;34183;34178;34170;34112;34172
6585010,4363,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6585014,80439,5,231332;231299;244973;231338;231339,34149;34112;34076;34163;34174
6585029,92439,6,233800;231338;244973;273090;231339;254909,34153;34076;34174;34180;34163;34020
6585033,63841,9,231365;278027;279753;231339;273090;231338;233800;231723;244973,34053;34181;34183;34163;34180;34076;34153;34172;34174
6585036,22917,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
6585041,115940,10,255764;231714;244973;231723;231365;231355;231345;231338;278027;231426,34177;34171;34174;34172;34053;34165;34170;34076;34181;34007
6585073,110400,8,278027;255764;254909;231345;231714;272798;231338;231332,34181;34177;34020;34170;34171;34178;34076;34112
6585085,116385,3,244973;231355;272798,34174;34165;34178
6585090,50812,8,231345;254909;231426;233800;231723;231339;255764;272895,34170;34020;34007;34153;34172;34163;34177;34179
6585094,99060,1,233800,34153
6585095,79060,6,255764;231353;279753;231332;231338;231339,34177;34136;34183;34112;34076;34163
6585117,45098,10,231353;272895;255764;279753;231355;254909;231332;231338;231345;231365,34136;34179;34177;34183;34165;34020;34112;34076;34170;34053
6585128,97814,5,231299;231714;279753;231355;231339,34149;34171;34183;34165;34163
6585130,118169,7,254909;272895;231299;231714;231338;231332;255764,34020;34179;34149;34171;34076;34112;34177
6585146,15051,5,231332;231426;231338;272895;273090,34112;34007;34076;34179;34180
6585148,118268,3,231353;272895;231714,34136;34179;34171
6585155,7217,2,231299;231338,34149;34076
6585156,61409,3,231299;231338;231339,34149;34076;34163
6585159,46786,9,231345;273090;231339;231355;231426;272895;279753;231365;278027,34170;34180;34163;34165;34007;34179;34183;34053;34181
6585164,7062,9,255764;254909;273090;272895;231332;231339;279753;231299;231365,34177;34020;34180;34179;34112;34163;34183;34149;34053
6585170,1416,8,254909;231714;231365;272895;231353;278027;231355;231426,34020;34171;34053;34179;34136;34181;34165;34007
6585209,8893,6,231353;231332;231345;231325;231338;231365,34164;34112;34076;34170;34136;34053
6585211,9102,2,231325;231329,34164;34101
6585249,63276,6,272895;231426;254909;231345;255764;231355,34179;34007;34020;34170;34177;34165
6585261,190,2,231338;231339,34076;34163
6585268,74950,2,231325;231329,34164;34101
6585310,51849,5,255764;233800;273090;231714;272895,34177;34153;34180;34171;34179
6585321,2005,4,255764;278027;231355;244973,34177;34181;34165;34174
6585327,109560,10,231338;254909;231426;272798;279753;273090;231355;255764;231365;231353,34076;34020;34007;34178;34183;34180;34165;34177;34053;34136
6600760,142827,1,231355,34165
6585392,140546,7,231299;231345;231325;231355;244973;231338;231365,34149;34164;34076;34170;34165;34053;34174
6585397,60964,4,231332;231426;231339;231299,34112;34007;34163;34149
6585402,21935,1,252595,34176
6585450,14723,8,231714;273090;231299;255764;272798;231365;244973;254909,34171;34180;34149;34177;34178;34053;34174;34020
6585462,49243,9,231426;231338;272798;231353;272895;244973;231365;231355;255764,34007;34076;34178;34136;34179;34174;34053;34165;34177
6585471,121796,3,231339;279753;233800,34163;34183;34153
6585481,103075,4,231332;231338;231365;231353,34112;34076;34053;34136
6585491,101324,4,231345;279753;255764;254909,34170;34183;34177;34020
6585514,47939,6,254909;231723;231426;231353;231365;233800,34020;34172;34007;34136;34053;34153
6585536,31033,5,273090;233800;254909;231338;231714,34180;34153;34020;34076;34171
6585567,139778,2,231338;231353,34076;34136
6585582,50529,2,231338;231353,34076;34136
6585599,92197,3,231299;231338;231339,34149;34076;34163
6585604,54474,8,273090;233800;231714;255764;231299;231353;231723;272895,34180;34153;34171;34177;34149;34136;34172;34179
6585646,123712,1,233800,34153
6585669,4883,3,231339;231299;233800,34163;34149;34153
6585702,43604,3,278027;231345;244973,34181;34170;34174
6585726,110346,2,231338;231353,34076;34136
6585733,43349,10,231714;273090;254909;272798;231338;244973;231355;233800;231339;231723,34171;34180;34020;34178;34076;34174;34165;34153;34163;34172
6585740,121384,4,272798;231355;244973;231299,34178;34165;34174;34149
6585768,63009,8,231353;272895;231338;279753;273090;231355;272798;231365,34136;34179;34076;34183;34180;34165;34178;34053
6585827,142820,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6585831,107235,8,231723;231355;278027;272895;254909;231365;231339;231426,34172;34165;34181;34179;34020;34053;34163;34007
6585867,57411,1,233800,34153
6585872,113232,6,255764;272798;231426;254909;231299;231338,34177;34178;34007;34020;34149;34076
6585880,18757,4,278027;231338;231353;254909,34181;34076;34136;34020
6585886,14574,5,279753;231353;272798;231426;231332,34183;34136;34178;34007;34112
6585893,7571,7,231714;255764;272895;231365;231345;244973;279753,34171;34177;34179;34053;34170;34174;34183
6585932,52835,3,231299;231338;231339,34149;34076;34163
6585947,118579,7,231332;231299;231325;231355;244973;231338;231365,34112;34149;34164;34165;34174;34076;34053
6585956,24453,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6585975,121200,5,244973;231426;233800;231299;231714,34174;34007;34153;34149;34171
6585990,63882,0,,
6586016,131472,3,231299;231338;231339,34149;34076;34163
6586020,54570,8,231426;255764;233800;231339;272798;244973;254909;231332,34007;34177;34153;34163;34178;34174;34020;34112
6586023,37745,3,231299;231338;231339,34149;34076;34163
6586067,107797,8,231299;255764;231338;231365;272798;231426;244973;231353,34149;34177;34076;34053;34178;34007;34174;34136
6829896,32557,8,231332;231338;231714;231299;272798;231723;231365;233800,34112;34076;34171;34149;34178;34172;34053;34153
6586122,54944,2,231338;231353,34076;34136
6586147,95765,6,231332;231299;231345;231355;244973;231338,34149;34112;34076;34170;34165;34174
6586175,105744,6,231332;255764;231426;231299;233800;279753,34112;34177;34007;34149;34153;34183
6586197,74952,5,231345;231353;231355;231338;272798,34170;34136;34165;34076;34178
6586208,57507,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6586228,32817,3,231332;278027;231338,34112;34181;34076
6586269,16958,4,273090;231355;279753;272895,34180;34165;34183;34179
6586283,63619,3,231299;231338;231339,34149;34076;34163
6586296,23068,7,231426;233800;272895;279753;231714;231299;278027,34007;34153;34179;34183;34171;34149;34181
6586306,27543,8,231299;231355;231338;231332;272798;231365;279753;273090,34149;34165;34076;34112;34178;34053;34183;34180
6586344,3856,8,244973;231299;255764;272798;278027;273090;231332;279753,34174;34149;34177;34178;34181;34180;34112;34183
6586414,39684,3,233800;231714;254909,34153;34171;34020
6586460,34754,9,231345;272895;231355;244973;231426;231714;255764;231332;231339,34170;34179;34165;34174;34007;34171;34177;34112;34163
6586466,131057,2,231338;231353,34076;34136
6586473,17264,9,231723;231426;279753;273090;272798;278027;231353;231332;233800,34172;34007;34183;34180;34178;34181;34136;34112;34153
6586632,113527,1,233800,34153
6586635,948,5,231299;233800;231345;244973;231723,34149;34153;34170;34174;34172
6586685,89976,4,231365;231714;231339;278027,34053;34171;34163;34181
6586686,44150,10,231353;254909;231338;231339;244973;231332;279753;231355;278027;272798,34136;34020;34076;34163;34174;34112;34183;34165;34181;34178
6586728,121464,5,231332;231325;231355;244973;231338,34164;34112;34076;34165;34174
6586768,32311,6,231332;231325;231355;244973;231338;231365,34164;34112;34076;34165;34053;34174
6586773,22211,1,231338,34076
6586793,33474,7,272895;231353;231723;231339;233800;231338;254909,34179;34136;34172;34163;34153;34076;34020
6586825,63628,6,231332;231345;231325;231355;244973;231338,34164;34112;34076;34170;34165;34174
6586842,6537,2,231338;231353,34076;34136
6586848,27472,3,272798;231714;254909,34178;34171;34020
6586875,125757,1,252595,34176
6586943,136124,2,231325;231329,34164;34101
6586950,60890,3,231299;231338;231339,34149;34076;34163
6586962,61487,1,233800,34153
6586968,78269,4,231365;231299;231723;272895,34053;34149;34172;34179
6587024,108469,7,255764;231339;231723;279753;233800;231332;273090,34177;34163;34172;34183;34153;34112;34180
6587033,18123,10,231355;231365;231714;231426;244973;254909;273090;231299;231339;231723,34165;34053;34171;34007;34174;34020;34180;34149;34163;34172
6587049,121369,0,,
6587071,51452,3,231345;231365;278027,34170;34053;34181
6775095,50575,7,231299;231338;231355;254909;231353;231365;233800,34149;34076;34165;34020;34136;34053;34153
6587130,65638,3,231299;231338;231339,34149;34076;34163
6587142,35543,5,272798;273090;231345;254909;231355,34178;34180;34170;34020;34165
6587144,70435,3,255764;231426;244973,34177;34007;34174
6587259,22086,1,233800,34153
6587287,19347,3,272895;231714;231345,34179;34171;34170
6587310,120031,1,233800,34153
6587365,120168,10,233800;255764;272798;231338;231353;244973;231714;231355;231339;254909,34153;34177;34178;34076;34136;34174;34171;34165;34163;34020
6587384,46173,2,231325;231329,34164;34101
6587419,129500,5,231345;273090;231338;231426;278027,34170;34180;34076;34007;34181
6587442,85485,3,279753;272895;231365,34183;34179;34053
6587458,42096,2,231338;231339,34076;34163
6587466,91883,7,231299;244973;231338;272895;231339;231426;278027,34149;34174;34076;34179;34163;34007;34181
6587542,73237,5,231332;231426;231338;233800;231365,34112;34007;34076;34153;34053
6587607,16211,8,231353;231339;272798;254909;231355;272895;233800;279753,34136;34163;34178;34020;34165;34179;34153;34183
6587617,61960,10,231332;279753;231365;231338;272798;254909;255764;231723;231299;272895,34112;34183;34053;34076;34178;34020;34177;34172;34149;34179
6587700,118338,1,233800,34153
6587704,120624,8,231299;233800;254909;231723;231365;272798;273090;278027,34149;34153;34020;34172;34053;34178;34180;34181
6587718,66338,8,231338;279753;231353;231723;231299;254909;272798;231332,34076;34183;34136;34172;34149;34020;34178;34112
6587719,142670,5,231353;231345;244973;231365;231339,34163;34170;34136;34053;34174
6587798,130310,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6587802,61813,4,231332;278027;244973;231426,34112;34181;34174;34007
6587807,34163,2,231325;231329,34164;34101
6587825,37117,2,231338;231353,34076;34136
6587856,31516,2,231299;231338,34149;34076
6587867,116038,2,231325;231329,34164;34101
6587990,67837,10,231355;273090;272895;231338;231353;233800;231339;231723;231332;279753,34165;34180;34179;34076;34136;34153;34163;34172;34112;34183
6588032,46868,1,233800,34153
6588040,109879,1,233800,34153
6588065,8173,9,272895;231714;272798;231332;254909;278027;231426;273090;231345,34179;34171;34178;34112;34020;34181;34007;34180;34170
6588099,27666,2,231299;231338,34149;34076
6588104,34069,5,231299;273090;255764;231426;272895,34149;34180;34177;34007;34179
6588109,77832,10,231365;278027;231714;231332;255764;272798;273090;254909;233800;272895,34053;34181;34171;34112;34177;34178;34180;34020;34153;34179
6588110,103263,4,231299;255764;244973;278027,34149;34177;34174;34181
6588124,52938,7,231299;231345;231325;231355;244973;231338;231365,34149;34170;34164;34165;34174;34076;34053
6588142,51175,2,231299;231338,34149;34076
6588182,119261,1,233800,34153
6588208,61512,4,255764;272895;231353;254909,34177;34179;34136;34020
6588236,72302,1,233800,34153
6588244,10465,5,231339;244973;231426;273090;231332,34163;34174;34007;34180;34112
6588276,41765,1,252595,34176
6588279,32923,8,231339;231355;255764;272895;279753;231299;231345;278027,34163;34165;34177;34179;34183;34149;34170;34181
6588280,121817,1,233800,34153
6588314,61627,3,231332;244973;278027,34112;34174;34181
6588328,71257,1,233800,34153
6588356,113373,4,231353;278027;279753;244973,34136;34181;34183;34174
6588366,13527,7,279753;231338;254909;272798;231723;231355;231299,34183;34076;34020;34178;34172;34165;34149
